CBM_Type,Training_Mode,Alpha,k,Run,Leakage,Warning,num_sim,n,d
soft,joint,0.1,125,2,0.017133308880890263,False,15,10000,1000
soft,joint,0.1,125,3,0.025252931014306368,False,15,10000,1000
soft,joint,0.1,125,4,0.03316477873461632,False,15,10000,1000
soft,joint,0.1,125,5,0.021912116082169364,False,15,10000,1000
soft,joint,0.1,125,6,0.038792942418752085,False,15,10000,1000
soft,joint,0.1,125,7,0.03766528059894725,False,15,10000,1000
soft,joint,0.1,125,8,0.030009457442010445,False,15,10000,1000
soft,joint,0.1,125,9,0.025297116863421287,False,15,10000,1000
soft,joint,0.1,125,10,0.03234322037994586,False,15,10000,1000
soft,joint,0.1,125,11,0.03270140292710644,False,15,10000,1000
soft,joint,0.1,125,12,0.030712345082928083,False,15,10000,1000
soft,joint,0.1,125,13,0.04036811431825216,False,15,10000,1000
soft,joint,0.1,125,14,0.03373000799114534,False,15,10000,1000
soft,joint,0.1,125,15,0.021684135935363003,False,15,10000,1000
soft,joint,0.1,150,1,0.025473800976242744,False,15,10000,1000
soft,joint,0.1,150,2,0.015865512813308058,False,15,10000,1000
soft,joint,0.1,150,3,0.025677085104581998,False,15,10000,1000
soft,joint,0.1,150,4,0.021322231400956237,False,15,10000,1000
soft,joint,0.1,150,5,0.0373020875432819,False,15,10000,1000
soft,joint,0.1,150,6,0.03302848590584051,False,15,10000,1000
soft,joint,0.1,150,7,0.018724792514993815,False,15,10000,1000
soft,joint,0.1,150,8,0.024641697564977028,False,15,10000,1000
soft,joint,0.1,150,9,0.018315465202100034,False,15,10000,1000
soft,joint,0.1,150,10,0.019930626829073983,False,15,10000,1000
soft,joint,0.1,150,11,0.033665169920575666,False,15,10000,1000
soft,joint,0.1,150,12,0.030441034594917094,False,15,10000,1000
soft,joint,0.1,150,13,0.02087383105582985,False,15,10000,1000
soft,joint,0.1,150,14,0.011424061690473053,False,15,10000,1000
soft,joint,0.1,150,15,0.01802759218763006,False,15,10000,1000
soft,joint,0.2,25,1,0.005966962126872977,False,15,10000,1000
soft,joint,0.2,25,2,0.01415522798396096,False,15,10000,1000
soft,joint,0.2,25,3,0.008987753406762167,False,15,10000,1000
soft,joint,0.2,25,4,0.017594677621666888,False,15,10000,1000
soft,joint,0.2,25,5,0.013077087256037734,False,15,10000,1000
soft,joint,0.2,25,6,0.011682553420691022,False,15,10000,1000
soft,joint,0.2,25,7,0.0077498393057422454,False,15,10000,1000
soft,joint,0.2,25,8,0.0032235616471565365,False,15,10000,1000
soft,joint,0.2,25,9,0.0071497690166864025,False,15,10000,1000
soft,joint,0.2,25,10,0.009687673226574267,False,15,10000,1000
soft,joint,0.2,25,11,0.015046439600325145,False,15,10000,1000
soft,joint,0.2,25,12,0.009520963142328531,False,15,10000,1000
soft,joint,0.2,25,13,0.014305037356481032,False,15,10000,1000
soft,joint,0.2,25,14,0.0075321197825770625,False,15,10000,1000
soft,joint,0.2,25,15,0.005545486849332537,False,15,10000,1000
soft,joint,0.2,50,1,0.004110124156685657,False,15,10000,1000
soft,joint,0.2,50,2,0.008777346498434202,False,15,10000,1000
soft,joint,0.2,50,3,0.013096281653220965,False,15,10000,1000
soft,joint,0.2,50,4,0.007949541419507877,False,15,10000,1000
soft,joint,0.2,50,5,0.009001678419390258,False,15,10000,1000
soft,joint,0.2,50,6,0.007109760972404899,False,15,10000,1000
soft,joint,0.2,50,7,0.00936088617710551,False,15,10000,1000
soft,joint,0.2,50,8,0.007826283663544098,False,15,10000,1000
soft,joint,0.2,50,9,0.007964220244066844,False,15,10000,1000
soft,joint,0.2,50,10,0.008670442571617532,False,15,10000,1000
soft,joint,0.2,50,11,0.007787457477467896,False,15,10000,1000
soft,joint,0.2,50,12,0.006089950067514449,False,15,10000,1000
soft,joint,0.2,50,13,0.010707939060859983,False,15,10000,1000
soft,joint,0.2,50,14,0.009380511299336813,False,15,10000,1000
soft,joint,0.2,50,15,0.010353066264251476,False,15,10000,1000
soft,joint,0.2,75,1,0.007676709665897619,False,15,10000,1000
soft,joint,0.2,75,2,0.0033475697972062957,False,15,10000,1000
soft,joint,0.2,75,3,0.0058052902991823085,False,15,10000,1000
soft,joint,0.2,75,4,0.00735075689402942,False,15,10000,1000
soft,joint,0.2,75,5,0.00903002122238461,False,15,10000,1000
soft,joint,0.2,75,6,0.011682072866091797,False,15,10000,1000
soft,joint,0.2,75,7,0.007388658163522077,False,15,10000,1000
soft,joint,0.2,75,8,0.005889147015874174,False,15,10000,1000
soft,joint,0.2,75,9,0.008682063435276888,False,15,10000,1000
soft,joint,0.2,75,10,0.0036530136109373945,False,15,10000,1000
soft,joint,0.2,75,11,0.007061712490739724,False,15,10000,1000
soft,joint,0.2,75,12,0.008391187227598351,False,15,10000,1000
soft,joint,0.2,75,13,0.006686969261101794,False,15,10000,1000
soft,joint,0.2,75,14,0.0038956398314626828,False,15,10000,1000
soft,joint,0.2,75,15,0.006784259895681544,False,15,10000,1000
soft,joint,0.2,100,1,0.00639185292498512,False,15,10000,1000
soft,joint,0.2,100,2,0.004461376484134361,False,15,10000,1000
soft,joint,0.2,100,3,0.004779078031556416,False,15,10000,1000
soft,joint,0.2,100,4,0.0064726745802212715,False,15,10000,1000
soft,joint,0.2,100,5,0.0059723775576203675,False,15,10000,1000
soft,joint,0.2,100,6,0.0095107007561952,False,15,10000,1000
soft,joint,0.2,100,7,0.0066559736554012705,False,15,10000,1000
soft,joint,0.2,100,8,0.004661406520797717,False,15,10000,1000
soft,joint,0.2,100,9,0.00631886831232964,False,15,10000,1000
soft,joint,0.2,100,10,0.005955120012520743,False,15,10000,1000
soft,joint,0.2,100,11,0.0025231340447340322,False,15,10000,1000
soft,joint,0.2,100,12,0.008730934492343634,False,15,10000,1000
soft,joint,0.2,100,13,0.005776698947360881,False,15,10000,1000
soft,joint,0.2,100,14,0.004725532833060653,False,15,10000,1000
soft,joint,0.2,100,15,0.004324405194069181,False,15,10000,1000
soft,joint,0.2,125,1,0.0006041210651341888,False,15,10000,1000
soft,joint,0.2,125,2,0.0013135506215906645,False,15,10000,1000
soft,joint,0.2,125,3,0.0029361105093932416,False,15,10000,1000
soft,joint,0.2,125,4,0.003355203158855291,False,15,10000,1000
soft,joint,0.2,125,5,0.004524498150694889,False,15,10000,1000
soft,joint,0.2,125,6,0.005115344507699682,False,15,10000,1000
soft,joint,0.2,125,7,0.0050236689845215565,False,15,10000,1000
soft,joint,0.2,125,8,0.006144515021649477,False,15,10000,1000
soft,joint,0.2,125,9,0.0028627809027736983,False,15,10000,1000
soft,joint,0.2,125,10,0.005394675682106609,False,15,10000,1000
soft,joint,0.2,125,11,0.003657786022738918,False,15,10000,1000
soft,joint,0.2,125,12,0.005990551688552559,False,15,10000,1000
soft,joint,0.2,125,13,0.010148080906022816,False,15,10000,1000
soft,joint,0.2,125,14,0.005696347430735882,False,15,10000,1000
soft,joint,0.2,125,15,0.005532400774586943,False,15,10000,1000
soft,joint,0.2,150,1,0.004805045949899389,False,15,10000,1000
soft,joint,0.2,150,2,0.00312236385308462,False,15,10000,1000
soft,joint,0.2,150,3,0.005219863539526637,False,15,10000,1000
soft,joint,0.2,150,4,0.002341022845909313,False,15,10000,1000
soft,joint,0.2,150,5,0.004303833612460561,False,15,10000,1000
soft,joint,0.2,150,6,0.0034209200803105855,False,15,10000,1000
soft,joint,0.2,150,7,0.0012691578150727523,False,15,10000,1000
soft,joint,0.2,150,8,0.003750167174520147,False,15,10000,1000
soft,joint,0.2,150,9,0.001742847743142928,False,15,10000,1000
soft,joint,0.2,150,10,0.0028780217092403415,False,15,10000,1000
soft,joint,0.2,150,11,0.005014982895848341,False,15,10000,1000
soft,joint,0.2,150,12,0.00527183611807569,False,15,10000,1000
soft,joint,0.2,150,13,0.004155073158969014,False,15,10000,1000
soft,joint,0.2,150,14,0.0025048484636724933,False,15,10000,1000
soft,joint,0.2,150,15,0.00426768234891739,False,15,10000,1000
soft,joint,0.3,25,1,0.0025122593141337912,False,15,10000,1000
soft,joint,0.3,25,2,0.004605837216719255,False,15,10000,1000
soft,joint,0.3,25,3,0.00512083596635482,False,15,10000,1000
soft,joint,0.3,25,4,0.007296403843381594,False,15,10000,1000
soft,joint,0.3,25,5,0.004699522213324592,False,15,10000,1000
soft,joint,0.3,25,6,0.003054270958356975,False,15,10000,1000
soft,joint,0.3,25,7,0.006174824621138386,False,15,10000,1000
soft,joint,0.3,25,8,0.0009689299160815512,False,15,10000,1000
soft,joint,0.3,25,9,0.003702738366741176,False,15,10000,1000
soft,joint,0.3,25,10,0.005643367476181771,False,15,10000,1000
soft,joint,0.3,25,11,0.005414426159932484,False,15,10000,1000
soft,joint,0.3,25,12,0.005022393704179784,False,15,10000,1000
soft,joint,0.3,25,13,0.0029339199501270397,False,15,10000,1000
soft,joint,0.3,25,14,0.00467957836123567,False,15,10000,1000
soft,joint,0.3,25,15,0.0017162009146165502,False,15,10000,1000
soft,joint,0.3,50,1,0.0002585224933346897,False,15,10000,1000
soft,joint,0.3,50,2,0.002785132406858848,False,15,10000,1000
soft,joint,0.3,50,3,0.0043870136655992376,False,15,10000,1000
soft,joint,0.3,50,4,0.00451053427212833,False,15,10000,1000
soft,joint,0.3,50,5,0.0037966767929142886,False,15,10000,1000
soft,joint,0.3,50,6,0.0050503741366161314,False,15,10000,1000
soft,joint,0.3,50,7,0.0020763344906100656,False,15,10000,1000
soft,joint,0.3,50,8,0.00253328860762303,False,15,10000,1000
soft,joint,0.3,50,9,0.003054366669310138,False,15,10000,1000
soft,joint,0.3,50,10,0.003989131620554698,False,15,10000,1000
soft,joint,0.3,50,11,0.002215371271772515,False,15,10000,1000
soft,joint,0.3,50,12,0.003223650756130958,False,15,10000,1000
soft,joint,0.3,50,13,0.0033398618254487644,False,15,10000,1000
soft,joint,0.3,50,14,0.003147266113964209,False,15,10000,1000
soft,joint,0.3,50,15,0.003326419855836704,False,15,10000,1000
soft,joint,0.3,75,1,0.004700678718462248,False,15,10000,1000
soft,joint,0.3,75,2,0.0028811201536773634,False,15,10000,1000
soft,joint,0.3,75,3,0.0018212172353671008,False,15,10000,1000
soft,joint,0.3,75,4,0.002133221113895134,False,15,10000,1000
soft,joint,0.3,75,5,0.003783391627714572,False,15,10000,1000
soft,joint,0.3,75,6,0.006155395543355313,False,15,10000,1000
soft,joint,0.3,75,7,0.004225632900890508,False,15,10000,1000
soft,joint,0.3,75,8,0.003119285988830489,False,15,10000,1000
soft,joint,0.3,75,9,0.003693740670695611,False,15,10000,1000
soft,joint,0.3,75,10,0.0013311139052045728,False,15,10000,1000
soft,joint,0.3,75,11,0.0036155666770523176,False,15,10000,1000
soft,joint,0.3,75,12,0.0018608319003772245,False,15,10000,1000
soft,joint,0.3,75,13,0.0018076204833123999,False,15,10000,1000
soft,joint,0.3,75,14,0.0015125785038963002,False,15,10000,1000
soft,joint,0.3,75,15,0.002637130617830996,False,15,10000,1000
soft,joint,0.3,100,1,0.004982537875768855,False,15,10000,1000
soft,joint,0.3,100,2,0.003715805357961788,False,15,10000,1000
soft,joint,0.3,100,3,0.0019304714931880351,False,15,10000,1000
soft,joint,0.3,100,4,0.001349483607348434,False,15,10000,1000
soft,joint,0.3,100,5,0.0020427475596382916,False,15,10000,1000
soft,joint,0.3,100,6,0.0017302800811263008,False,15,10000,1000
soft,joint,0.3,100,7,0.002680219463731648,False,15,10000,1000
soft,joint,0.3,100,8,0.001723519314981825,False,15,10000,1000
soft,joint,0.3,100,9,0.003257238330791612,False,15,10000,1000
soft,joint,0.3,100,10,0.0016451360608622512,False,15,10000,1000
soft,joint,0.3,100,11,0.0010073948937605604,False,15,10000,1000
soft,joint,0.3,100,12,0.0037992692290851338,False,15,10000,1000
soft,joint,0.3,100,13,0.0014174129764401577,False,15,10000,1000
soft,joint,0.3,100,14,0.0035240937039313636,False,15,10000,1000
soft,joint,0.3,100,15,0.004472772799098301,False,15,10000,1000
soft,joint,0.3,125,1,0.0011385500750451527,False,15,10000,1000
soft,joint,0.3,125,2,0.002100170900580123,False,15,10000,1000
soft,joint,0.3,125,3,0.001306518008824531,False,15,10000,1000
soft,joint,0.3,125,4,0.0006790770427325121,False,15,10000,1000
soft,joint,0.3,125,5,0.002613002702140932,False,15,10000,1000
soft,joint,0.3,125,6,0.0036643977978916276,False,15,10000,1000
soft,joint,0.3,125,7,0.0018422535248037164,False,15,10000,1000
soft,joint,0.3,125,8,0.002363236011130976,False,15,10000,1000
soft,joint,0.3,125,9,-0.0002784132841036069,False,15,10000,1000
soft,joint,0.3,125,10,0.0025786949214623434,False,15,10000,1000
soft,joint,0.3,125,11,0.002553971343835615,False,15,10000,1000
soft,joint,0.3,125,12,0.0033280095799019804,False,15,10000,1000
soft,joint,0.3,125,13,0.005850119245436769,False,15,10000,1000
soft,joint,0.3,125,14,0.003986184047007457,False,15,10000,1000
soft,joint,0.3,125,15,0.0030683482704647602,False,15,10000,1000
soft,joint,0.3,150,1,0.002334653031686562,False,15,10000,1000
soft,joint,0.3,150,2,0.0014114689631063992,False,15,10000,1000
soft,joint,0.3,150,3,0.0008994222355831472,False,15,10000,1000
soft,joint,0.3,150,4,0.0011684725526053263,False,15,10000,1000
soft,joint,0.3,150,5,0.002882222315612637,False,15,10000,1000
soft,joint,0.3,150,6,0.003123639647121479,False,15,10000,1000
soft,joint,0.3,150,7,0.0006809938079439526,False,15,10000,1000
soft,joint,0.3,150,8,0.002107348856350333,False,15,10000,1000
soft,joint,0.3,150,9,-0.00039820546289259795,False,15,10000,1000
soft,joint,0.3,150,10,0.0012605178371334347,False,15,10000,1000
soft,joint,0.3,150,11,0.0018235163562736467,False,15,10000,1000
soft,joint,0.3,150,12,9.227570077863234e-05,False,15,10000,1000
soft,joint,0.3,150,13,0.0030713683042340456,False,15,10000,1000
soft,joint,0.3,150,14,0.000816161329239673,False,15,10000,1000
soft,joint,0.3,150,15,0.003437016147340932,False,15,10000,1000
