CBM_Type,Training_Mode,Alpha,k,Run,Leakage,Warning,num_sim,n,d
soft,sequential,,100,10,0.008742692506470418,False,15,2000,700
soft,sequential,,100,11,0.005988160684368804,False,15,2000,700
soft,sequential,,100,12,0.002766536642434314,False,15,2000,700
soft,sequential,,100,13,0.010641481105953199,False,15,2000,700
soft,sequential,,100,14,0.008364400546731376,False,15,2000,700
soft,sequential,,100,15,0.010096280105092559,False,15,2000,700
soft,sequential,,200,1,0.012113062974103306,False,15,2000,700
soft,sequential,,200,2,0.005888549133463927,False,15,2000,700
soft,sequential,,200,3,0.006563895515617535,False,15,2000,700
soft,sequential,,200,4,0.016872668511443978,False,15,2000,700
soft,sequential,,200,5,0.008790844534631415,False,15,2000,700
soft,sequential,,200,6,0.008649934391621983,False,15,2000,700
soft,sequential,,200,7,0.00815550072110649,False,15,2000,700
soft,sequential,,200,8,0.001486616359994919,False,15,2000,700
soft,sequential,,200,9,0.006028453954410651,False,15,2000,700
soft,sequential,,200,10,0.01000088205298355,False,15,2000,700
soft,sequential,,200,11,0.013913655683399195,False,15,2000,700
soft,sequential,,200,12,0.007455180163402186,False,15,2000,700
soft,sequential,,200,13,0.0045877031442831395,False,15,2000,700
soft,sequential,,200,14,0.00800506088660069,False,15,2000,700
soft,sequential,,200,15,0.01528087784820742,False,15,2000,700
soft,independent,,10,1,0.0024083096766787104,False,15,2000,700
soft,independent,,10,2,0.010675477251866905,False,15,2000,700
soft,independent,,10,3,0.004110771400741786,False,15,2000,700
soft,independent,,10,4,0.0012568085329680567,False,15,2000,700
soft,independent,,10,5,0.0035258504027129156,False,15,2000,700
soft,independent,,10,6,0.006399821021471741,False,15,2000,700
soft,independent,,10,7,0.0034246359713066,False,15,2000,700
soft,independent,,10,8,-0.0003119919712342156,False,15,2000,700
soft,independent,,10,9,0.004640054479975397,False,15,2000,700
soft,independent,,10,10,-2.1609379634801584e-05,False,15,2000,700
soft,independent,,10,11,-0.0007060659174271677,False,15,2000,700
soft,independent,,10,12,0.003029568418137174,False,15,2000,700
soft,independent,,10,13,0.0036576871242191,False,15,2000,700
soft,independent,,10,14,-0.0020612295530961777,False,15,2000,700
soft,independent,,10,15,0.0017053341173673964,False,15,2000,700
soft,independent,,20,1,0.006061702213670195,False,15,2000,700
soft,independent,,20,2,0.0017179927209445278,False,15,2000,700
soft,independent,,20,3,0.008096561465758656,False,15,2000,700
soft,independent,,20,4,0.0033968131202004592,False,15,2000,700
soft,independent,,20,5,0.007704191318402165,False,15,2000,700
soft,independent,,20,6,0.0031063889690519098,False,15,2000,700
soft,independent,,20,7,0.0020152558768642415,False,15,2000,700
soft,independent,,20,8,0.0027052404690119936,False,15,2000,700
soft,independent,,20,9,-0.0030856346305883076,False,15,2000,700
soft,independent,,20,10,-0.00038751057564390123,False,15,2000,700
soft,independent,,20,11,0.009755273696575362,False,15,2000,700
soft,independent,,20,12,0.0077704624223879915,False,15,2000,700
soft,independent,,20,13,0.00628301376600926,False,15,2000,700
soft,independent,,20,14,0.004848767453643932,False,15,2000,700
soft,independent,,20,15,0.0026732846238384234,False,15,2000,700
soft,independent,,50,1,0.0139187639395284,False,15,2000,700
soft,independent,,50,2,0.005958771282963848,False,15,2000,700
soft,independent,,50,3,0.006882558114507775,False,15,2000,700
soft,independent,,50,4,0.00862130462266597,False,15,2000,700
soft,independent,,50,5,0.003515407629070655,False,15,2000,700
soft,independent,,50,6,0.00331470972735759,False,15,2000,700
soft,independent,,50,7,-0.0046667746789403886,False,15,2000,700
soft,independent,,50,8,0.00542480210530516,False,15,2000,700
soft,independent,,50,9,0.009077381839318166,False,15,2000,700
soft,independent,,50,10,0.0035930206157250844,False,15,2000,700
soft,independent,,50,11,0.002423652578517066,False,15,2000,700
soft,independent,,50,12,0.006846271830561967,False,15,2000,700
soft,independent,,50,13,0.0004320865556193265,False,15,2000,700
soft,independent,,50,14,0.006323346422003828,False,15,2000,700
soft,independent,,50,15,0.012889894985862016,False,15,2000,700
soft,independent,,100,1,0.009535985844329131,False,15,2000,700
soft,independent,,100,2,0.008037094708388981,False,15,2000,700
soft,independent,,100,3,0.0077489255547258384,False,15,2000,700
soft,independent,,100,4,0.004995759210669526,False,15,2000,700
soft,independent,,100,5,0.004619492602032871,False,15,2000,700
soft,independent,,100,6,0.002360950074928869,False,15,2000,700
soft,independent,,100,7,0.005215872730721438,False,15,2000,700
soft,independent,,100,8,0.00555166167068144,False,15,2000,700
soft,independent,,100,9,0.0018831943391195427,False,15,2000,700
soft,independent,,100,10,0.009501816296012322,False,15,2000,700
soft,independent,,100,11,0.004057722292692523,False,15,2000,700
soft,independent,,100,12,3.5019292458082774e-05,False,15,2000,700
soft,independent,,100,13,0.008474744024226766,False,15,2000,700
soft,independent,,100,14,0.006218903844043,False,15,2000,700
soft,independent,,100,15,0.014789253952094628,False,15,2000,700
soft,independent,,200,1,0.01379298730509837,False,15,2000,700
soft,independent,,200,2,0.007366117227789015,False,15,2000,700
soft,independent,,200,3,0.00779473460802782,False,15,2000,700
soft,independent,,200,4,0.013571979449320315,False,15,2000,700
soft,independent,,200,5,0.008845218582107739,False,15,2000,700
soft,independent,,200,6,0.010951016249912238,False,15,2000,700
soft,independent,,200,7,0.01203029238063702,False,15,2000,700
soft,independent,,200,8,0.0014156617253600068,False,15,2000,700
soft,independent,,200,9,0.009279902824612218,False,15,2000,700
soft,independent,,200,10,0.01356497350528385,False,15,2000,700
soft,independent,,200,11,0.010462451064088496,False,15,2000,700
soft,independent,,200,12,0.009061057265126404,False,15,2000,700
soft,independent,,200,13,0.004314098917614917,False,15,2000,700
soft,independent,,200,14,0.0056090928333907275,False,15,2000,700
soft,independent,,200,15,0.014445421280836035,False,15,2000,700
soft,independent,,10,1,0.0008578513544057476,False,15,2000,700
soft,independent,,10,2,0.004697665970408105,False,15,2000,700
soft,independent,,10,3,-0.0012612478359219637,False,15,2000,700
soft,independent,,10,4,-0.002333127277871716,False,15,2000,700
soft,independent,,10,5,0.0043357388185600865,False,15,2000,700
soft,independent,,10,6,0.004100951994225888,False,15,2000,700
soft,independent,,10,7,0.005880750906906984,False,15,2000,700
soft,independent,,10,8,-0.0015759773002155253,False,15,2000,700
soft,independent,,10,9,0.005324121400607895,False,15,2000,700
soft,independent,,10,10,0.0021268594259267193,False,15,2000,700
soft,independent,,10,11,0.004781919356912745,False,15,2000,700
soft,independent,,10,12,0.00528362347233724,False,15,2000,700
soft,independent,,10,13,0.004503275522130812,False,15,2000,700
soft,independent,,10,14,-0.003627439984396519,False,15,2000,700
soft,independent,,10,15,-0.0004814015130698568,False,15,2000,700
soft,independent,,20,1,0.0074069703176322665,False,15,2000,700
soft,independent,,20,2,0.0038140118467353545,False,15,2000,700
soft,independent,,20,3,0.0012290785800779247,False,15,2000,700
soft,independent,,20,4,0.004798968602245157,False,15,2000,700
soft,independent,,20,5,0.006260681022589587,False,15,2000,700
soft,independent,,20,6,0.0037804378403885064,False,15,2000,700
soft,independent,,20,7,0.0030590041969282833,False,15,2000,700
soft,independent,,20,8,0.005186810859789004,False,15,2000,700
soft,independent,,20,9,-0.0023923949695590085,False,15,2000,700
soft,independent,,20,10,0.0016427695480385474,False,15,2000,700
soft,independent,,20,11,0.013573434627907943,False,15,2000,700
soft,independent,,20,12,0.007012113207634396,False,15,2000,700
soft,independent,,20,13,0.004083763909920934,False,15,2000,700
soft,independent,,20,14,0.004335684300938558,False,15,2000,700
soft,independent,,20,15,-5.9782554511889074e-05,False,15,2000,700
soft,independent,,50,1,0.009085907028021145,False,15,2000,700
soft,independent,,50,2,0.0058975641276575175,False,15,2000,700
soft,independent,,50,3,0.004600088317448625,False,15,2000,700
soft,independent,,50,4,0.008915844944155538,False,15,2000,700
soft,independent,,50,5,0.002263731102874811,False,15,2000,700
soft,independent,,50,6,0.009773330712859352,False,15,2000,700
soft,independent,,50,7,-0.00022475549433953468,False,15,2000,700
soft,independent,,50,8,0.006890345125484032,False,15,2000,700
soft,independent,,50,9,0.003763033284634565,False,15,2000,700
soft,independent,,50,10,0.0018009718211884351,False,15,2000,700
soft,independent,,50,11,0.0022400388992309672,False,15,2000,700
soft,independent,,50,12,0.004998750002160657,False,15,2000,700
soft,independent,,50,13,-0.00438317187647197,False,15,2000,700
soft,independent,,50,14,0.004700740876955489,False,15,2000,700
soft,independent,,50,15,0.012221160178955026,False,15,2000,700
soft,independent,,100,1,0.007942376363471393,False,15,2000,700
soft,independent,,100,2,0.0008009759445917197,False,15,2000,700
soft,independent,,100,3,0.006514197618060935,False,15,2000,700
soft,independent,,100,4,-0.0002626162017793643,False,15,2000,700
soft,independent,,100,5,0.005253484148180387,False,15,2000,700
soft,independent,,100,6,0.00422857935911547,False,15,2000,700
soft,independent,,100,7,0.007201553815668449,False,15,2000,700
soft,independent,,100,8,0.011538852144729494,False,15,2000,700
soft,independent,,100,9,-0.0005595238993407747,False,15,2000,700
soft,independent,,100,10,0.007471304107281362,False,15,2000,700
soft,independent,,100,11,0.007895748452303675,False,15,2000,700
soft,independent,,100,12,0.001826332737985048,False,15,2000,700
soft,independent,,100,13,0.013370486078291943,False,15,2000,700
soft,independent,,100,14,0.003338032715017869,False,15,2000,700
soft,independent,,100,15,0.010188479230699654,False,15,2000,700
soft,independent,,200,1,0.009225598013982372,False,15,2000,700
soft,independent,,200,2,0.002974765274160518,False,15,2000,700
soft,independent,,200,3,0.009924925018216069,False,15,2000,700
soft,independent,,200,4,0.01590048498388863,False,15,2000,700
soft,independent,,200,5,0.008117225131808903,False,15,2000,700
soft,independent,,200,6,0.009830104197917633,False,15,2000,700
soft,independent,,200,7,0.011395182164178452,False,15,2000,700
soft,independent,,200,8,0.004871674651724556,False,15,2000,700
soft,independent,,200,9,0.004219394415853284,False,15,2000,700
soft,independent,,200,10,0.008695194936070516,False,15,2000,700
soft,independent,,200,11,0.007725745316479404,False,15,2000,700
soft,independent,,200,12,0.0028339290872336775,False,15,2000,700
soft,independent,,200,13,0.006436738998723657,False,15,2000,700
soft,independent,,200,14,0.006872705635421639,False,15,2000,700
soft,independent,,200,15,0.01449109192941056,False,15,2000,700
soft,independent,,10,1,0.006457114545829867,False,15,2000,700
soft,independent,,10,2,0.00930717728124697,False,15,2000,700
soft,independent,,10,3,-0.0020512155732341775,False,15,2000,700
soft,independent,,10,4,-0.0012844812979786457,False,15,2000,700
soft,independent,,10,5,0.003176954565389023,False,15,2000,700
soft,independent,,10,6,0.007071314766317283,False,15,2000,700
soft,independent,,10,7,0.0042049039094482765,False,15,2000,700
soft,independent,,10,8,-0.0004914184058015802,False,15,2000,700
soft,independent,,10,9,0.004837096630536886,False,15,2000,700
soft,independent,,10,10,-0.0008046007376658615,False,15,2000,700
soft,independent,,10,11,0.0070950002813734425,False,15,2000,700
soft,independent,,10,12,0.0034093450599870234,False,15,2000,700
soft,independent,,10,13,0.00237248805088619,False,15,2000,700
soft,independent,,10,14,0.004233200742163712,False,15,2000,700
soft,independent,,10,15,0.00022997298136928634,False,15,2000,700
soft,independent,,20,1,0.0008428981985446615,False,15,2000,700
soft,independent,,20,2,0.004126917321104262,False,15,2000,700
soft,independent,,20,3,0.004726666987330708,False,15,2000,700
soft,independent,,20,4,0.006654998771901788,False,15,2000,700
soft,independent,,20,5,0.008784636411299562,False,15,2000,700
soft,independent,,20,6,0.0020748580685092666,False,15,2000,700
soft,independent,,20,7,0.001840063467887676,False,15,2000,700
soft,independent,,20,8,0.007131436384026912,False,15,2000,700
soft,independent,,20,9,-0.0006253196440473285,False,15,2000,700
soft,independent,,20,10,-0.0009834991930492976,False,15,2000,700
soft,independent,,20,11,0.00890006162419854,False,15,2000,700
soft,independent,,20,12,0.007597936159386531,False,15,2000,700
soft,independent,,20,13,0.002396585833450704,False,15,2000,700
soft,independent,,20,14,0.00613669338633227,False,15,2000,700
soft,independent,,20,15,0.0043358738805727715,False,15,2000,700
soft,independent,,50,1,0.009760124820045624,False,15,2000,700
soft,independent,,50,2,0.0024957930587692356,False,15,2000,700
soft,independent,,50,3,0.006829066407333828,False,15,2000,700
soft,independent,,50,4,0.01088351802740406,False,15,2000,700
soft,independent,,50,5,0.0006673767299563149,False,15,2000,700
soft,independent,,50,6,0.006871941222235334,False,15,2000,700
soft,independent,,50,7,-0.0012527973304246043,False,15,2000,700
soft,independent,,50,8,0.0044765488736357995,False,15,2000,700
soft,independent,,50,9,0.008194600032996657,False,15,2000,700
soft,independent,,50,10,0.0016773241269425476,False,15,2000,700
soft,independent,,50,11,0.002780295113179676,False,15,2000,700
soft,independent,,50,12,0.007249710275986532,False,15,2000,700
soft,independent,,50,13,0.0014370918504464925,False,15,2000,700
soft,independent,,50,14,0.0043761102411326025,False,15,2000,700
soft,independent,,50,15,0.005038465824374283,False,15,2000,700
soft,independent,,100,1,0.009903115520287331,False,15,2000,700
soft,independent,,100,2,0.005023326998621069,False,15,2000,700
soft,independent,,100,3,0.002823086225697269,False,15,2000,700
soft,independent,,100,4,0.00154040647153586,False,15,2000,700
soft,independent,,100,5,0.004285920297479873,False,15,2000,700
soft,independent,,100,6,0.006056051141164476,False,15,2000,700
soft,independent,,100,7,0.006917206089331884,False,15,2000,700
soft,independent,,100,8,0.008839709306067478,False,15,2000,700
soft,independent,,100,9,0.0006797641112292752,False,15,2000,700
soft,independent,,100,10,0.010695791638330787,False,15,2000,700
soft,independent,,100,11,0.005415254874379549,False,15,2000,700
soft,independent,,100,12,-0.002666076173258647,False,15,2000,700
soft,independent,,100,13,0.015230064208760608,False,15,2000,700
soft,independent,,100,14,0.0062093745198197325,False,15,2000,700
soft,independent,,100,15,0.015083770185330136,False,15,2000,700
soft,independent,,200,1,0.010109494735438984,False,15,2000,700
soft,independent,,200,2,0.0017609879263091877,False,15,2000,700
soft,independent,,200,3,0.0109113259554523,False,15,2000,700
soft,independent,,200,4,0.01325146465808591,False,15,2000,700
soft,independent,,200,5,0.007491167394575005,False,15,2000,700
soft,independent,,200,6,0.007487813605473237,False,15,2000,700
soft,independent,,200,7,0.009746189897142266,False,15,2000,700
soft,independent,,200,8,0.0019052275751143544,False,15,2000,700
soft,independent,,200,9,0.0025588963456697478,False,15,2000,700
soft,independent,,200,10,0.012646117176410954,False,15,2000,700
soft,independent,,200,11,0.012225072181070606,False,15,2000,700
soft,independent,,200,12,0.006819556107463098,False,15,2000,700
soft,independent,,200,13,0.006216000835849389,False,15,2000,700
soft,independent,,200,14,0.005571700319511486,False,15,2000,700
soft,independent,,200,15,0.01619194529095669,False,15,2000,700
soft,independent,,10,1,0.004617023681917631,False,15,2000,700
soft,independent,,10,2,0.005153517745825065,False,15,2000,700
soft,independent,,10,3,-0.003160990263497254,False,15,2000,700
soft,independent,,10,4,-0.002360876296059411,False,15,2000,700
soft,independent,,10,5,0.001820956627900383,False,15,2000,700
soft,independent,,10,6,0.0036960538056758363,False,15,2000,700
soft,independent,,10,7,0.0011333009662004567,False,15,2000,700
soft,independent,,10,8,-0.0007222981065935219,False,15,2000,700
soft,independent,,10,9,0.006051408482933285,False,15,2000,700
soft,independent,,10,10,0.001142347624526474,False,15,2000,700
soft,independent,,10,11,0.0023314348573668653,False,15,2000,700
soft,independent,,10,12,0.0025848792462168646,False,15,2000,700
soft,independent,,10,13,0.0023432995318781735,False,15,2000,700
soft,independent,,10,14,0.0012702746771795503,False,15,2000,700
soft,independent,,10,15,0.0013457949171276073,False,15,2000,700
soft,independent,,20,1,0.0052029124740653465,False,15,2000,700
soft,independent,,20,2,0.0009136685172577153,False,15,2000,700
soft,independent,,20,3,0.0029109198384715818,False,15,2000,700
soft,independent,,20,4,0.005146168270713902,False,15,2000,700
soft,independent,,20,5,0.005751404351151734,False,15,2000,700
soft,independent,,20,6,0.006124016085027328,False,15,2000,700
soft,independent,,20,7,0.0024291871610973015,False,15,2000,700
soft,independent,,20,8,0.0066473586007278485,False,15,2000,700
soft,independent,,20,9,-0.0022813367836307386,False,15,2000,700
soft,independent,,20,10,0.001768169427806221,False,15,2000,700
soft,independent,,20,11,0.009716642433221567,False,15,2000,700
soft,independent,,20,12,0.00875248503931636,False,15,2000,700
soft,independent,,20,13,0.006652757790177821,False,15,2000,700
soft,independent,,20,14,0.008505833188253265,False,15,2000,700
soft,independent,,20,15,0.0039017615495475777,False,15,2000,700
soft,independent,,50,1,0.012079811925327588,False,15,2000,700
soft,independent,,50,2,0.007778339178750926,False,15,2000,700
soft,independent,,50,3,0.0021959526848143174,False,15,2000,700
soft,independent,,50,4,0.011905384668116303,False,15,2000,700
soft,independent,,50,5,-0.00024193879088452164,False,15,2000,700
soft,independent,,50,6,0.0054157076330367815,False,15,2000,700
soft,independent,,50,7,-0.00304575800551965,False,15,2000,700
soft,independent,,50,8,0.008767431022818295,False,15,2000,700
soft,independent,,50,9,0.00885393354939823,False,15,2000,700
soft,independent,,50,10,-0.0012174693882924803,False,15,2000,700
soft,independent,,50,11,0.0026943125577205684,False,15,2000,700
soft,independent,,50,12,0.0053438357113928525,False,15,2000,700
soft,independent,,50,13,0.001921949144928714,False,15,2000,700
soft,independent,,50,14,0.008634685359824257,False,15,2000,700
soft,independent,,50,15,0.012143714613336298,False,15,2000,700
soft,independent,,100,1,0.006121502479119023,False,15,2000,700
soft,independent,,100,2,-0.00032693021940954914,False,15,2000,700
soft,independent,,100,3,0.004656616219500309,False,15,2000,700
soft,independent,,100,4,0.0027982915975510725,False,15,2000,700
soft,independent,,100,5,0.0036222736791708954,False,15,2000,700
soft,independent,,100,6,0.0026541574677882984,False,15,2000,700
soft,independent,,100,7,0.008552147525687115,False,15,2000,700
soft,independent,,100,8,0.008025379906795527,False,15,2000,700
soft,independent,,100,9,-0.0025989676720263866,False,15,2000,700
soft,independent,,100,10,0.0065256297925979645,False,15,2000,700
soft,independent,,100,11,0.005547323877354238,False,15,2000,700
soft,independent,,100,12,0.004888016932902639,False,15,2000,700
soft,independent,,100,13,0.011837780503103135,False,15,2000,700
soft,independent,,100,14,0.00622995003689919,False,15,2000,700
soft,independent,,100,15,0.009526357248778927,False,15,2000,700
soft,independent,,200,1,0.01157955438317737,False,15,2000,700
soft,independent,,200,2,-0.0014177462492053206,False,15,2000,700
soft,independent,,200,3,0.014403779377284875,False,15,2000,700
soft,independent,,200,4,0.014860789404221642,False,15,2000,700
soft,independent,,200,5,0.0061169110178205255,False,15,2000,700
soft,independent,,200,6,0.010521040925362879,False,15,2000,700
soft,independent,,200,7,0.01082119251610636,False,15,2000,700
soft,independent,,200,8,0.006045340977218094,False,15,2000,700
soft,independent,,200,9,0.004417342736241503,False,15,2000,700
soft,independent,,200,10,0.008610296027874442,False,15,2000,700
soft,independent,,200,11,0.011113208646865269,False,15,2000,700
soft,independent,,200,12,0.0071198611719207605,False,15,2000,700
soft,independent,,200,13,0.006487281624074193,False,15,2000,700
soft,independent,,200,14,0.001430530675359476,False,15,2000,700
soft,independent,,200,15,0.0158229815029034,False,15,2000,700
soft,independent,,10,1,0.005213790693239462,False,15,2000,700
soft,independent,,10,2,0.009223389077479771,False,15,2000,700
soft,independent,,10,3,0.00016023156850986098,False,15,2000,700
soft,independent,,10,4,-0.0005682353664777651,False,15,2000,700
soft,independent,,10,5,0.003516805356564401,False,15,2000,700
soft,independent,,10,6,0.005101801518208937,False,15,2000,700
soft,independent,,10,7,0.009637181768557435,False,15,2000,700
soft,independent,,10,8,0.003530235261046677,False,15,2000,700
soft,independent,,10,9,0.006987162526731483,False,15,2000,700
soft,independent,,10,10,0.0013627406392049402,False,15,2000,700
soft,independent,,10,11,-0.00010835910026463225,False,15,2000,700
soft,independent,,10,12,0.0034522988383411946,False,15,2000,700
soft,independent,,10,13,0.001275525565513247,False,15,2000,700
soft,independent,,10,14,-0.0005283906941195848,False,15,2000,700
soft,independent,,10,15,-0.0007480848129097772,False,15,2000,700
soft,independent,,20,1,0.00681977332291317,False,15,2000,700
soft,independent,,20,2,0.0016506132436229226,False,15,2000,700
soft,independent,,20,3,0.0028461901956300384,False,15,2000,700
soft,independent,,20,4,0.0074082138810325215,False,15,2000,700
soft,independent,,20,5,-0.000532343700422544,False,15,2000,700
soft,independent,,20,6,0.003729546978265219,False,15,2000,700
soft,independent,,20,7,0.004501502567727522,False,15,2000,700
soft,independent,,20,8,0.005659880977251008,False,15,2000,700
soft,independent,,20,9,-0.001707334432970109,False,15,2000,700
soft,independent,,20,10,-0.00045708092591700833,False,15,2000,700
soft,independent,,20,11,0.007728930460200845,False,15,2000,700
soft,independent,,20,12,0.006681637105697025,False,15,2000,700
soft,independent,,20,13,0.006436766014539019,False,15,2000,700
soft,independent,,20,14,0.007468234206521096,False,15,2000,700
soft,independent,,20,15,0.00666505288767083,False,15,2000,700
soft,independent,,50,1,0.013206351845367337,False,15,2000,700
soft,independent,,50,2,0.0031263124646865315,False,15,2000,700
soft,independent,,50,3,0.0035728375902017717,False,15,2000,700
soft,independent,,50,4,0.009911847567467769,False,15,2000,700
soft,independent,,50,5,0.001192285357695111,False,15,2000,700
soft,independent,,50,6,0.007928366034542167,False,15,2000,700
soft,independent,,50,7,-0.0018232489091458692,False,15,2000,700
soft,independent,,50,8,0.009565039001434572,False,15,2000,700
soft,independent,,50,9,0.009259872127316937,False,15,2000,700
soft,independent,,50,10,-0.00016132426913539888,False,15,2000,700
soft,independent,,50,11,0.003241847762178507,False,15,2000,700
soft,independent,,50,12,0.00402701687278717,False,15,2000,700
soft,independent,,50,13,0.004243339850168004,False,15,2000,700
soft,independent,,50,14,0.005632597700612196,False,15,2000,700
soft,independent,,50,15,0.010034190407059107,False,15,2000,700
soft,independent,,100,1,0.00759226902649468,False,15,2000,700
soft,independent,,100,2,-0.000333016899374039,False,15,2000,700
soft,independent,,100,3,0.004289965189332889,False,15,2000,700
soft,independent,,100,4,0.00056646193089116,False,15,2000,700
soft,independent,,100,5,0.005926307790750096,False,15,2000,700
soft,independent,,100,6,0.0019232812101594998,False,15,2000,700
soft,independent,,100,7,0.005291338075092078,False,15,2000,700
soft,independent,,100,8,0.008608572483275845,False,15,2000,700
soft,independent,,100,9,0.0021064013043761154,False,15,2000,700
soft,independent,,100,10,0.00891706584991292,False,15,2000,700
soft,independent,,100,11,0.003959413355019148,False,15,2000,700
soft,independent,,100,12,-0.00012645651193032847,False,15,2000,700
soft,independent,,100,13,0.009831619127324442,False,15,2000,700
soft,independent,,100,14,0.0026510622174547027,False,15,2000,700
soft,independent,,100,15,0.009884937077710765,False,15,2000,700
soft,independent,,200,1,0.012079025577781177,False,15,2000,700
soft,independent,,200,2,0.0032082721042949736,False,15,2000,700
soft,independent,,200,3,0.010006237505609139,False,15,2000,700
soft,independent,,200,4,0.013565982797593357,False,15,2000,700
soft,independent,,200,5,0.010343044249070621,False,15,2000,700
soft,independent,,200,6,0.012109893283821505,False,15,2000,700
soft,independent,,200,7,0.009367975351638247,False,15,2000,700
soft,independent,,200,8,-0.0013380760940240322,False,15,2000,700
soft,independent,,200,9,0.0028831695843318794,False,15,2000,700
soft,independent,,200,10,0.007293365307610156,False,15,2000,700
soft,independent,,200,11,0.01063018259713333,False,15,2000,700
soft,independent,,200,12,0.004214402674887596,False,15,2000,700
soft,independent,,200,13,0.0038523189041037575,False,15,2000,700
soft,independent,,200,14,0.007640542229923941,False,15,2000,700
soft,independent,,200,15,0.013076744931229012,False,15,2000,700
soft,independent,,10,1,0.0020925246682323984,False,15,2000,700
soft,independent,,10,2,0.010555230813739547,False,15,2000,700
soft,independent,,10,3,2.8717064532113312e-05,False,15,2000,700
soft,independent,,10,4,0.00045216116562230013,False,15,2000,700
soft,independent,,10,5,0.0009251222983182039,False,15,2000,700
soft,independent,,10,6,0.0077645091515308184,False,15,2000,700
soft,independent,,10,7,0.006730899577914062,False,15,2000,700
soft,independent,,10,8,-0.0005518066127383481,False,15,2000,700
soft,independent,,10,9,0.009042098286807132,False,15,2000,700
soft,independent,,10,10,0.0005280569668282276,False,15,2000,700
soft,independent,,10,11,0.0011153481722783187,False,15,2000,700
soft,independent,,10,12,0.002466951323986999,False,15,2000,700
soft,independent,,10,13,0.0038171600850671616,False,15,2000,700
soft,independent,,10,14,0.0012738338094224755,False,15,2000,700
soft,independent,,10,15,0.0026020525478409606,False,15,2000,700
soft,independent,,20,1,0.006688428539444846,False,15,2000,700
soft,independent,,20,2,0.0018350200649335235,False,15,2000,700
soft,independent,,20,3,0.0021993397909150225,False,15,2000,700
soft,independent,,20,4,0.007087196201766899,False,15,2000,700
soft,independent,,20,5,0.00496662742516496,False,15,2000,700
soft,independent,,20,6,0.004732314127377402,False,15,2000,700
soft,independent,,20,7,0.003076032201686285,False,15,2000,700
soft,independent,,20,8,0.007545409630591582,False,15,2000,700
soft,independent,,20,9,0.0010628819636742115,False,15,2000,700
soft,independent,,20,10,0.002034628514823833,False,15,2000,700
soft,independent,,20,11,0.010477812403014042,False,15,2000,700
soft,independent,,20,12,0.005120996897451935,False,15,2000,700
soft,independent,,20,13,0.005618629481263682,False,15,2000,700
soft,independent,,20,14,0.005006689527609742,False,15,2000,700
soft,independent,,20,15,0.000746726854912394,False,15,2000,700
soft,independent,,50,1,0.005931264786301682,False,15,2000,700
soft,independent,,50,2,0.002931975482632465,False,15,2000,700
soft,independent,,50,3,0.008474219422348162,False,15,2000,700
soft,independent,,50,4,0.009221042151270176,False,15,2000,700
soft,independent,,50,5,0.0015193307965206682,False,15,2000,700
soft,independent,,50,6,0.005420194352830476,False,15,2000,700
soft,independent,,50,7,-0.0008454521117740033,False,15,2000,700
soft,independent,,50,8,0.009341177839293335,False,15,2000,700
soft,independent,,50,9,0.0074603485788771184,False,15,2000,700
soft,independent,,50,10,0.0014499818698205935,False,15,2000,700
soft,independent,,50,11,0.003751653937404509,False,15,2000,700
soft,independent,,50,12,0.0033646260898734237,False,15,2000,700
soft,independent,,50,13,-0.00409398302929187,False,15,2000,700
soft,independent,,50,14,0.007885056709825644,False,15,2000,700
soft,independent,,50,15,0.0074169733316769015,False,15,2000,700
soft,independent,,100,1,0.007598832923033205,False,15,2000,700
soft,independent,,100,2,-0.0013293745361553366,False,15,2000,700
soft,independent,,100,3,0.005689160431270546,False,15,2000,700
soft,independent,,100,4,0.0029742440918245627,False,15,2000,700
soft,independent,,100,5,0.00687421326913773,False,15,2000,700
soft,independent,,100,6,0.000963848698975589,False,15,2000,700
soft,independent,,100,7,0.006603841565148594,False,15,2000,700
soft,independent,,100,8,0.00819784923453204,False,15,2000,700
soft,independent,,100,9,0.002169381494715461,False,15,2000,700
soft,independent,,100,10,0.014961844872329433,False,15,2000,700
soft,independent,,100,11,0.001840542770559006,False,15,2000,700
soft,independent,,100,12,0.002858048162129423,False,15,2000,700
soft,independent,,100,13,0.016193185268076782,False,15,2000,700
soft,independent,,100,14,0.007275634254445995,False,15,2000,700
soft,independent,,100,15,0.009745442986719866,False,15,2000,700
soft,independent,,200,1,0.008696618572377357,False,15,2000,700
soft,independent,,200,2,0.0022991829810947717,False,15,2000,700
soft,independent,,200,3,0.01312075142222957,False,15,2000,700
soft,independent,,200,4,0.013005690490197175,False,15,2000,700
soft,independent,,200,5,0.007380831942871646,False,15,2000,700
soft,independent,,200,6,0.015239919029850446,False,15,2000,700
soft,independent,,200,7,0.00804850350213937,False,15,2000,700
soft,independent,,200,8,0.0009517158200975651,False,15,2000,700
soft,independent,,200,9,0.005264651072357296,False,15,2000,700
soft,independent,,200,10,0.013016808759187315,False,15,2000,700
soft,independent,,200,11,0.008706785678842088,False,15,2000,700
soft,independent,,200,12,0.006845661175827189,False,15,2000,700
soft,independent,,200,13,0.0014180803212480164,False,15,2000,700
soft,independent,,200,14,0.008933148985471817,False,15,2000,700
soft,independent,,200,15,0.014852548283738498,False,15,2000,700
hard,joint,,10,1,0.0029307088982402085,False,15,2000,700
hard,joint,,10,2,0.008423346752689964,False,15,2000,700
